17:34:06.165467,A,2028
17:34:06.354138,B,4337
17:34:06.393740,B,3675
17:34:06.422236,B,3736
17:34:09.808974,C,4805
17:34:11.201528,A,2835
17:34:11.450560,B,3673
17:34:15.091385,C,4720
17:34:15.124972,C,4634
17:34:15.152509,C,4642
17:34:15.187912,C,4656
17:34:15.215512,C,4628
17:34:15.251306,C,4667
17:34:16.938588,B,3687
17:34:16.968583,B,3798
17:34:20.619777,C,4669
17:34:21.550441,A,2241
17:34:21.588571,A,1989
17:34:22.471513,B,3693
17:34:22.513308,B,3616
17:34:22.569552,B,3592
17:34:22.625041,B,3521
17:34:22.655320,B,3485
17:34:25.667713,C,4617
17:34:27.993318,B,3485
17:34:31.991960,A,1983
17:34:46.245408,A,2730
17:34:46.286695,C,4344
17:34:46.292396,A,2668
17:34:46.326743,C,4194
17:34:46.385868,A,2690
17:34:46.526041,B,2543
17:34:46.577714,B,2567
17:34:52.895369,B,2536
17:34:54.117783,A,2663
17:34:54.120404,C,4329
17:34:54.163370,A,2356
17:34:54.210602,C,3840
17:34:54.234894,A,2370
17:34:54.270415,C,3868
17:34:54.300667,C,3876
17:34:54.374329,C,3902
17:34:58.406394,B,2879
17:34:59.412458,C,3925
17:34:59.440198,C,3887
17:34:59.790035,A,2389
17:34:59.960827,A,2310
17:34:59.990527,A,2291
17:35:00.017094,A,2290
17:35:03.441282,B,3115
17:35:03.469450,B,2479
17:35:03.503185,B,2503
17:35:04.469110,C,3860
17:35:04.505899,C,2260
17:35:04.552095,C,2211
17:35:05.054494,A,2310
17:35:05.086967,A,3281
17:35:05.128271,A,3176
17:35:05.163390,A,3212
17:35:05.189376,A,3188
17:35:05.213169,A,3220
17:35:05.258163,A,3235
17:35:05.283959,A,3258
17:35:05.311535,A,3281
17:35:05.381662,A,3263
17:35:05.435893,A,3276
17:35:05.464666,A,3279
17:35:05.490466,A,3231
17:35:05.523217,A,3267
17:35:05.552042,A,3212
17:35:05.605663,A,2968
17:35:08.852801,B,2543
17:35:08.880146,B,3745
17:35:08.904352,B,3953
17:35:08.937766,B,4851
17:35:10.088134,C,2237
17:35:10.639967,A,3060
17:35:10.701457,A,1703
17:35:10.739089,A,1692
17:35:10.765852,A,1741
17:35:10.795310,A,1841
17:35:10.832286,A,1795
17:35:10.857157,A,1807
17:35:10.884418,A,1785
17:35:10.911800,A,1779
17:35:10.946394,A,1783
17:35:10.993395,A,1746
17:35:13.969489,B,3753
17:35:14.011890,B,2897
17:35:14.039350,B,2854
17:35:14.071736,B,2948
17:35:15.126436,C,3987
17:35:16.058707,A,1768
17:35:16.088037,A,2696
17:35:16.121877,A,2813
17:35:16.153053,A,2706
17:35:16.182096,A,2716
17:35:16.217226,A,2655
17:35:19.754777,B,2935
17:35:19.933445,B,1829
17:35:19.975427,B,1786
17:35:20.024489,B,1756
17:35:20.162929,C,4019
17:35:20.189319,C,3504
17:35:21.879452,A,2671
17:35:22.520617,A,3599
17:35:22.694502,A,3460
17:35:22.723537,A,3586
17:35:22.753394,A,3634
17:35:25.055089,B,1720
17:35:25.233628,C,3232
17:35:27.788957,A,3719
17:35:27.818911,A,2485
17:35:27.871934,A,2430
17:35:27.928754,A,2527
17:35:27.954922,A,2546
17:35:28.009371,A,2516
17:35:28.037369,A,2628
17:35:28.072962,A,2660
17:35:28.113045,A,2672
17:35:28.142528,A,2676
17:35:28.170951,A,2650
17:35:28.207602,A,2673
17:35:28.243744,A,2763
17:35:28.274374,A,2743
17:35:28.313766,A,2822
17:35:28.343394,A,2933
17:35:28.375573,A,3024
17:35:28.410328,A,2588
17:35:30.088137,B,2581
17:35:30.119933,B,1639
17:35:30.154232,B,1645
17:35:30.276580,C,3737
17:35:33.448565,A,3111
17:35:33.482978,A,3570
17:35:35.230464,B,1640
17:35:35.276983,B,1443
17:35:35.309265,B,1474
17:35:35.317419,C,3383
17:35:35.386995,B,1405
17:35:38.557677,A,3527
17:35:38.601786,A,3074
17:35:38.631977,A,3035
17:35:40.960746,B,1536
17:35:41.125186,B,2489
17:35:41.157439,B,2521
17:35:41.194392,B,2526
17:35:41.225214,B,2541
17:35:41.253222,B,2508
17:35:41.306189,B,2477
17:35:43.669881,A,3043
17:35:43.702722,A,2571
17:35:43.733067,A,2564
17:35:45.714802,C,3036
17:35:45.745827,C,3259
17:35:46.339833,B,2477
17:35:48.172653,B,5592
17:35:49.092702,A,2574
17:35:49.139505,A,2610
17:35:49.298288,B,2503
17:35:51.399718,C,3233
17:35:51.567592,C,3168
17:35:51.603668,C,3185
17:35:51.630213,C,3180
17:35:51.666535,C,3199
17:35:51.708519,C,3191
17:35:54.211971,A,2588
17:35:54.251985,A,2548
17:35:54.332955,B,2503
17:35:54.363140,B,2724
17:35:54.393551,B,2408
17:35:54.431984,B,2794
17:35:54.467356,B,2615
17:35:54.526927,B,2657
17:35:54.560623,B,2593
17:35:56.751439,C,3186
17:35:56.814083,C,3177
17:35:56.851590,C,3168
17:35:59.293208,A,2564
17:35:59.326183,A,2562
17:36:00.309896,B,2787
17:36:00.485513,B,2708
17:36:00.512721,B,2715
17:36:00.547885,B,2779
17:36:00.596320,B,2727
17:36:00.623445,B,2743
17:36:04.386722,A,2571
17:36:04.415094,A,2213
17:36:04.454248,A,2149
17:36:04.485974,A,2125
17:36:04.542373,A,2139
17:36:04.567346,A,2073
17:36:04.599959,A,2095
17:36:04.624862,A,2097
17:36:04.650415,A,2116
17:36:04.682981,A,2181
17:36:04.713444,A,2134
17:36:05.667472,B,2738
17:36:05.713666,B,2873
17:36:05.777753,B,2846
17:36:05.820872,B,2902
17:36:06.895180,C,3121
17:36:06.976905,C,4475
17:36:07.011640,C,4469
17:36:07.069000,C,4457
17:36:07.102662,C,4504
17:36:07.166353,C,4551
17:36:07.194428,C,4537
17:36:10.446541,A,2131
17:36:11.212305,B,2835
17:36:12.236575,C,4564
17:36:49.643328,C,4118
17:37:07.436313,C,4266
17:37:07.501511,C,4214
17:37:07.511685,A,1649
17:37:07.539610,A,1695
17:37:07.558811,B,5560
17:37:07.574379,A,1677
17:37:07.610273,A,1701
17:37:07.739309,B,3885
17:37:07.835770,B,4006
17:37:07.868682,B,3851
17:37:12.640222,A,1719
17:37:12.668532,A,2260
17:37:12.694760,A,2168
17:37:12.723399,A,2188
17:37:12.761177,A,2205
17:37:12.909210,B,3798
17:37:12.938223,B,4461
17:37:12.956860,C,4258
17:37:12.969004,B,3843
17:37:17.797801,A,2222
17:37:17.992632,C,3385
17:37:18.001157,B,3153
17:37:18.020099,C,3708
17:37:18.030824,B,1668
17:37:18.062955,B,1574
17:37:18.090326,B,1494
17:37:18.132284,B,1580
17:37:18.185591,B,1655
17:37:18.211621,B,1937
17:37:18.240886,B,1878
17:37:18.293466,B,1774
17:37:18.336638,B,1763
17:37:23.055621,C,3716
17:37:23.097046,A,3551
17:37:23.371397,B,1724
17:37:23.414905,C,4391
17:37:23.441950,C,4922
17:37:23.469398,C,4410
17:37:23.495312,C,4542
17:37:23.524098,C,4561
17:37:23.550553,C,4496
17:37:23.574435,C,4542
17:37:23.607522,C,4500
17:37:28.638628,C,4457
17:37:28.959079,B,2203
17:37:28.999746,B,3256
17:37:33.160487,A,3811
17:37:33.197272,A,1931
17:37:33.240207,A,1947
17:37:33.269387,A,1935
17:37:33.292640,A,1939
17:37:33.318135,A,1905
17:37:34.465351,B,3339
17:37:34.494604,B,3707
17:37:34.523574,B,3600
17:37:34.551183,B,3758
17:37:34.587754,B,3800
17:37:34.616530,B,3559
17:37:34.649089,B,3669
17:37:34.675735,B,3628
17:37:34.702428,B,4211
17:37:34.733831,B,3700
17:37:38.352427,A,1990
17:37:38.416091,A,2307
17:37:38.464909,A,2328
17:37:38.501743,A,2376
17:37:38.671214,C,3556
17:37:38.739663,C,4011
17:37:38.821699,C,4018
17:37:38.861194,C,3995
17:37:38.888787,C,4073
17:37:38.923208,C,4033
17:37:38.952682,C,4081
17:37:38.990772,C,4660
17:37:39.024986,C,4412
17:37:40.454100,B,3741
17:37:40.641309,B,3319
17:37:40.674597,B,3269
17:37:44.139500,A,2370
17:37:44.309612,A,2287
17:37:44.348451,A,2348
17:37:46.267221,B,3331
17:37:46.751651,B,5123
17:37:46.783618,B,3080
17:37:46.819552,B,3034
17:37:46.893449,B,3068
17:37:46.941548,B,2973
17:37:46.979378,B,3028
17:37:47.009887,B,2946
17:37:47.043532,B,2981
17:37:49.061118,C,4295
17:37:49.378543,A,2376
17:37:49.415919,A,2353
17:37:49.444458,A,2362
17:37:49.477414,A,2367
17:37:49.521187,A,2349
17:37:49.576127,A,2377
17:37:49.616783,A,2358
17:37:49.646105,A,2358
17:37:54.682850,A,2367
17:37:57.092568,B,2997
17:37:57.127170,B,2581
17:37:57.169167,B,3330
17:37:59.350551,C,3586
17:37:59.380272,C,3901
17:38:00.267784,A,2311
